Satelit,Latitude,Longitude,Kedalaman,Temperature
9,-7.820542,110.120979,9.5,31.5

9,-7.820543,110.120979,9.5,31.6

9,-7.820545,110.120979,9.8,31.5

9,-7.820545,110.120979,9.5,31.5

9,-7.820545,110.120979,9.5,31.5

9,-7.820547,110.120979,9.5,31.5

9,-7.820547,110.120979,9.5,31.6

9,-7.820545,110.120986,9.5,31.5

9,-7.820543,110.120986,10.0,31.5

9,-7.82054,110.120994,9.5,31.5

9,-7.820538,110.121002,9.6,31.5

9,-7.82054,110.121002,9.6,31.6

9,-7.820545,110.121009,9.9,31.5

9,-7.82055,110.121009,9.5,31.5

9,-7.820553,110.121009,9.6,31.7

9,-7.820559,110.121009,9.9,31.6

9,-7.82056,110.121009,9.5,31.6

9,-7.820561,110.121002,9.6,31.6

10,-7.820563,110.121002,9.7,31.6

10,-7.820563,110.121002,9.4,31.6

10,-7.820563,110.121002,9.3,31.6

10,-7.820565,110.121002,9.6,31.4

10,-7.820567,110.120994,9.6,31.5

10,-7.820568,110.120994,9.5,31.6

10,-7.820572,110.120994,9.4,31.6

9,-7.820573,110.120994,9.0,31.6

10,-7.820575,110.120994,9.4,31.6

8,-7.820577,110.120994,9.1,31.6

10,-7.820578,110.120994,9.4,31.6

10,-7.820578,110.120994,8.9,31.5

10,-7.82058,110.120994,8.8,31.5

10,-7.82058,110.120994,9.0,31.7

10,-7.82058,110.120994,8.9,31.6

10,-7.820581,110.120994,8.8,31.6

10,-7.820583,110.120994,8.9,31.6

10,-7.820587,110.120994,9.2,31.5

10,-7.82059,110.121002,9.2,31.5

10,-7.820593,110.121002,8.7,31.5

10,-7.820595,110.121002,9.4,31.5

10,-7.820595,110.121002,9.3,31.7

10,-7.820595,110.121002,9.0,31.7

10,-7.820595,110.121002,9.0,31.6

10,-7.820593,110.121002,9.1,31.6

10,-7.820592,110.121002,9.3,31.6

10,-7.820588,110.120994,9.3,31.6

10,-7.820585,110.120994,8.9,31.6

10,-7.820583,110.120994,9.2,31.5

10,-7.820581,110.120994,8.9,31.5

10,-7.82058,110.120986,8.9,31.7

11,-7.820577,110.120986,9.2,31.6

11,-7.82057,110.120986,9.1,31.6

11,-7.82056,110.120986,8.9,31.4

10,-7.820557,110.120986,8.8,31.7

10,-7.820555,110.120986,9.3,31.6

10,-7.820557,110.120994,9.1,31.6

10,-7.820557,110.120994,9.0,31.7

10,-7.820559,110.120994,8.8,31.6

10,-7.820559,110.120994,9.3,31.6

10,-7.82056,110.120994,9.4,31.6

10,-7.82056,110.121002,8.9,31.5

10,-7.820561,110.121002,9.0,31.7

10,-7.820565,110.121002,9.1,31.6

10,-7.820565,110.121002,9.6,31.6

10,-7.820565,110.121002,9.0,31.5

10,-7.820565,110.121002,8.9,31.6

9,-7.820563,110.121009,9.2,31.6

10,-7.820563,110.121009,9.6,31.6

10,-7.820563,110.121009,9.2,31.5

10,-7.820561,110.121009,9.1,31.6

10,-7.82056,110.121009,9.2,31.7

10,-7.820559,110.121009,9.5,31.7

10,-7.820559,110.121009,8.9,31.6

10,-7.82056,110.121009,9.1,31.6

10,-7.820563,110.121009,9.2,31.5

10,-7.820565,110.121009,8.9,31.7

10,-7.820568,110.121009,8.6,31.6

10,-7.82057,110.121009,8.8,31.6

10,-7.820573,110.121002,9.1,31.5

10,-7.820577,110.121002,8.5,31.5

10,-7.820578,110.121002,8.5,31.5

10,-7.820578,110.121009,8.7,31.6

10,-7.82058,110.121009,8.8,31.6

10,-7.820581,110.121009,8.4,31.6

10,-7.820583,110.121009,8.7,31.5

10,-7.820583,110.121017,8.4,31.6

10,-7.820583,110.121017,8.5,31.6

10,-7.820581,110.121025,8.6,31.5

10,-7.820577,110.121025,8.9,31.5

10,-7.820572,110.121017,8.6,31.5

10,-7.820565,110.121017,8.9,31.6

11,-7.82056,110.121017,8.6,31.6

11,-7.820555,110.121009,8.5,31.6

11,-7.820549,110.121017,8.8,31.5

10,-7.820545,110.121017,8.4,31.5

10,-7.820543,110.121017,8.4,31.6

10,-7.820543,110.121009,8.7,31.6

10,-7.820543,110.121009,8.7,31.6

10,-7.820545,110.121009,8.8,31.6

10,-7.820545,110.121002,8.4,31.6

10,-7.820547,110.121002,8.4,31.7

10,-7.820549,110.121002,8.5,31.4

10,-7.82055,110.121002,9.0,31.6

10,-7.820552,110.121002,8.6,31.6

10,-7.820552,110.121002,8.7,31.5

8,-7.820555,110.121002,8.9,31.5

8,-7.82056,110.121009,8.5,31.6

10,-7.820565,110.121009,9.2,31.4

10,-7.820572,110.121009,8.9,31.6

10,-7.82058,110.121017,8.9,31.6

10,-7.820587,110.121025,9.2,31.6

10,-7.820593,110.121025,9.1,31.6

8,-7.820599,110.121025,9.2,31.6

11,-7.820603,110.121032,9.1,31.5

9,-7.820607,110.121025,8.8,31.6

9,-7.82061,110.121032,8.5,31.6

8,-7.820611,110.121032,9.2,31.5

9,-7.820607,110.121032,9.1,31.6

9,-7.8206,110.121032,9.1,31.6

9,-7.820593,110.12104,8.7,31.5

9,-7.820588,110.12104,8.5,31.5

9,-7.820587,110.12104,8.7,31.4

9,-7.820583,110.121032,8.8,31.5

9,-7.820581,110.121032,9.0,31.6

9,-7.820578,110.121032,8.5,31.6

9,-7.820575,110.121025,8.5,31.5

9,-7.820573,110.121025,8.9,31.7

9,-7.82057,110.121025,8.9,31.6

9,-7.820567,110.121025,8.9,31.6

9,-7.820563,110.121017,9.0,31.6

9,-7.820563,110.121017,9.0,31.7

9,-7.820563,110.121009,8.6,31.6

9,-7.820561,110.121009,8.4,31.7

9,-7.82056,110.121009,8.6,31.6

9,-7.820559,110.121009,9.0,31.6

9,-7.820557,110.121009,8.9,31.5

9,-7.820557,110.121009,8.7,31.6

9,-7.820559,110.121002,8.7,31.6

9,-7.820559,110.120994,8.9,31.5

9,-7.82056,110.120994,8.5,31.6

9,-7.820561,110.120986,8.9,31.5

9,-7.820565,110.120986,8.5,31.6

9,-7.820567,110.120986,8.9,31.6

9,-7.820567,110.120994,8.9,31.7

9,-7.820568,110.120994,8.6,31.6

9,-7.820568,110.121002,8.5,31.6
11,-7.821331,110.121116,14.9,29.6
11,-7.821343,110.121116,15.1,29.7
11,-7.821353,110.121116,15.2,29.8
11,-7.821365,110.121124,15.5,29.6
11,-7.821377,110.121124,15.4,29.7
11,-7.821387,110.121124,15.3,29.6
11,-7.821398,110.121131,15.2,29.6
10,-7.82141,110.121131,15.2,29.7
10,-7.82142,110.121131,16.5,29.7
11,-7.821432,110.121139,16.5,29.7
10,-7.821442,110.121139,16.5,29.7
10,-7.821453,110.121147,16.4,29.6
11,-7.821465,110.121147,16.4,29.7
11,-7.821475,110.121154,16.4,29.7
11,-7.821486,110.121154,16.4,29.7
10,-7.821498,110.121162,16.6,29.7
10,-7.821508,110.12117,16.6,29.7
11,-7.82152,110.12117,16.7,29.6
10,-7.82153,110.121177,16.5,29.7
10,-7.82154,110.121185,16.6,29.7
10,-7.82155,110.121185,16.6,29.8
10,-7.82156,110.121192,16.9,29.7
10,-7.821572,110.121192,16.7,29.6
10,-7.821582,110.1212,16.9,29.8
10,-7.821592,110.121208,18.1,29.6
10,-7.821602,110.121208,19.1,29.8
10,-7.821613,110.121215,19.2,29.7
10,-7.821623,110.121223,19.5,29.7
10,-7.821635,110.121223,19.9,29.8
10,-7.821647,110.121231,20,29.7
10,-7.821657,110.121238,19.6,29.7
10,-7.821668,110.121238,19.5,29.7
10,-7.821678,110.121246,19.1,29.7
10,-7.82169,110.121253,18.8,29.7
10,-7.8217,110.121253,18.8,29.7
10,-7.821712,110.121261,18,29.8
11,-7.821723,110.121269,17.6,29.7
11,-7.821733,110.121276,17.6,29.7
11,-7.821743,110.121276,17.9,29.6
11,-7.821753,110.121284,17.9,29.7
11,-7.821763,110.121292,17.9,29.7
11,-7.821774,110.121292,18.1,29.7
11,-7.821785,110.121299,18.3,29.8
10,-7.821795,110.121299,18.1,29.6
10,-7.821807,110.121307,18.4,29.8
10,-7.821818,110.121307,18.3,29.7
10,-7.821828,110.121315,18.1,29.7
11,-7.82184,110.121315,18.1,29.6
11,-7.82185,110.121322,18.5,29.7
11,-7.82186,110.121322,18.3,29.7
11,-7.82187,110.12133,18.8,29.7
11,-7.821882,110.121337,19.3,29.7
11,-7.821892,110.121337,20.3,29.7
11,-7.821903,110.121337,20.8,29.7
11,-7.821913,110.121345,20.8,29.7
11,-7.821923,110.121345,21.3,29.7
11,-7.821933,110.121353,21.3,29.8
11,-7.821943,110.121353,24.5,29.7
10,-7.821955,110.121353,27.3,29.7
11,-7.821965,110.12136,27.4,29.7
11,-7.821975,110.12136,27.2,29.8
11,-7.821985,110.121368,27,29.7
11,-7.821995,110.121368,29.7,29.8
10,-7.822003,110.121368,29.7,29.8
10,-7.822013,110.121376,30.1,29.9
10,-7.822023,110.121376,30.3,29.7
10,-7.822033,110.121383,30.2,29.7
10,-7.822041,110.121383,30.1,29.8
10,-7.822052,110.121391,30.2,29.8
10,-7.822062,110.121391,32.7,29.7
10,-7.82207,110.121398,32.9,29.6
10,-7.82208,110.121406,32.8,29.9
10,-7.82209,110.121414,33.2,29.8
10,-7.8221,110.121421,33.7,29.9
10,-7.822108,110.121421,34.3,29.8
10,-7.822117,110.121429,34.1,29.8
10,-7.822126,110.121437,33.6,29.9
10,-7.822135,110.121444,34.1,29.9
10,-7.822145,110.121444,34.4,29.9
10,-7.822153,110.121452,34.6,29.8
10,-7.822164,110.121459,34.5,29.9
10,-7.822172,110.121467,34.5,29.8
10,-7.82218,110.121475,34.9,29.7
10,-7.822188,110.121482,35.1,29.9
10,-7.822198,110.12149,34.7,29.8
10,-7.822206,110.12149,35.5,29.8
10,-7.822215,110.121498,35.5,29.8
10,-7.822225,110.121505,35,29.9
10,-7.822233,110.121505,35.5,29.9
10,-7.822242,110.121513,35.2,29.9
10,-7.82225,110.12152,35.2,29.8
10,-7.822258,110.121528,35.3,29.9
10,-7.822267,110.121536,35.6,29.7
10,-7.822273,110.121543,35.4,29.9
10,-7.822282,110.121551,35.4,29.8
10,-7.82229,110.121551,35.4,29.7
10,-7.822297,110.121566,36,29.7
10,-7.822305,110.121566,35.5,29.8
10,-7.822313,110.121582,35.5,29.7
10,-7.822322,110.121582,35.7,29.8
10,-7.82233,110.121589,35.8,29.7
10,-7.822338,110.121597,35.8,29.9
10,-7.822347,110.121604,35.7,29.8
10,-7.822357,110.121612,35.8,29.9
10,-7.822365,110.12162,35.9,29.8
10,-7.822373,110.121627,35.8,29.8
10,-7.822381,110.121635,35.9,29.7
10,-7.82239,110.121643,36.2,29.8
10,-7.822398,110.12165,35.9,29.8
10,-7.822407,110.121658,36.3,29.9
10,-7.822415,110.121665,35.9,29.8
10,-7.822422,110.121673,36.1,29.8
10,-7.822428,110.121681,36.1,29.8
10,-7.822437,110.121688,36,29.7
10,-7.822443,110.121696,36.1,29.8
10,-7.822452,110.121704,36,29.9
10,-7.822458,110.121711,36.1,29.9
10,-7.822467,110.121726,36.1,29.8
10,-7.822474,110.121734,36.2,29.8
10,-7.822482,110.121742,36,29.8
10,-7.822488,110.121749,36.2,29.9
10,-7.822496,110.121757,36.1,29.7
10,-7.822504,110.121765,36.1,29.8
10,-7.82251,110.12178,36,29.9
10,-7.822518,110.121788,36.8,29.8
10,-7.822525,110.121788,36.1,29.8
10,-7.822532,110.121803,36.1,29.7
10,-7.822538,110.12181,36.1,29.9
10,-7.822545,110.121818,36.3,29.9
10,-7.822552,110.121826,36.2,29.8
10,-7.82256,110.121833,36.1,29.8
10,-7.822568,110.121841,36.1,29.7
10,-7.822576,110.121849,36.2,29.8
10,-7.822587,110.121856,36.2,29.7
10,-7.822597,110.121864,36.3,29.8
10,-7.822605,110.121871,36.1,29.8
10,-7.822615,110.121879,36.9,29.8
10,-7.822623,110.121879,36.1,29.7
10,-7.822632,110.121887,36.4,29.8
10,-7.82264,110.121894,36.1,29.8
10,-7.822649,110.121902,36.2,29.8
10,-7.822657,110.12191,36.2,29.7
10,-7.822665,110.121917,36.2,29.8
10,-7.822673,110.121925,36.3,29.7
10,-7.822681,110.121925,36.1,29.8
10,-7.822691,110.121932,36.2,29.8
10,-7.8227,110.121948,36.2,29.9
10,-7.822707,110.121955,36.4,29.8
10,-7.822715,110.121963,36.3,29.9
10,-7.822721,110.121971,36.4,29.8
10,-7.82273,110.121978,36.2,29.7
10,-7.822738,110.121986,36.2,29.8
10,-7.822747,110.121994,36.2,29.8
10,-7.822755,110.122001,36.3,29.8
10,-7.822763,110.122009,36.3,29.7
10,-7.82277,110.122016,36.6,29.9
10,-7.822778,110.122024,36.2,29.9
10,-7.822787,110.122032,36.2,29.9
10,-7.822795,110.122039,36.2,29.8
10,-7.822805,110.122047,36.2,29.9
10,-7.822813,110.122055,36.3,29.9
10,-7.822822,110.122062,36.3,29.8
10,-7.82283,110.12207,36.5,29.8
10,-7.82284,110.122077,36.2,29.8
10,-7.822848,110.122085,36.2,29.8
10,-7.822857,110.122093,36.3,29.9
10,-7.822864,110.1221,36.2,29.9
10,-7.822872,110.122108,36.2,29.9
10,-7.82288,110.122116,36.2,29.8
10,-7.822888,110.122123,36.2,29.8
10,-7.822895,110.122131,36.4,29.9
10,-7.822903,110.122138,36.4,29.9
10,-7.82291,110.122146,36.2,29.8
10,-7.822918,110.122154,36.3,29.8
10,-7.822925,110.122161,36.3,29.9
10,-7.822932,110.122169,36.3,29.7
10,-7.822938,110.122177,36.4,29.8
10,-7.822945,110.122184,36.3,29.9
10,-7.822952,110.122184,36.3,29.8
10,-7.822958,110.122192,36.3,29.8
10,-7.822965,110.1222,36.3,29.8
10,-7.822972,110.122207,36.3,29.9
10,-7.822978,110.122215,36.3,29.9
10,-7.822985,110.122222,36.3,29.9
10,-7.822993,110.12223,36.3,29.8
10,-7.823,110.122238,36.4,29.9
10,-7.823009,110.122245,36.6,29.8
10,-7.823015,110.122253,36.3,29.9
10,-7.823022,110.122261,36.3,29.8
10,-7.823029,110.122268,36.4,29.8
10,-7.823035,110.122276,36.3,29.8
10,-7.823042,110.122283,36.3,29.8
10,-7.823048,110.122291,36.3,29.8
10,-7.823055,110.122299,36.3,29.8
10,-7.823062,110.122306,36.3,30
10,-7.823067,110.122314,36.3,29.9
10,-7.823073,110.122322,36.3,29.7
10,-7.82308,110.122329,36.4,29.9
10,-7.823085,110.122337,36.3,29.9
10,-7.823091,110.122344,36.3,29.8
10,-7.823098,110.122352,36.3,29.9
10,-7.823103,110.12236,36.3,29.8
10,-7.823108,110.122367,36.3,29.9
10,-7.823113,110.122375,36.3,29.8
10,-7.823117,110.122383,36.3,29.8
10,-7.823122,110.122398,36.3,29.8
10,-7.823127,110.122406,36.3,29.9
10,-7.82313,110.122413,36.3,29.8
10,-7.823133,110.122421,36.3,29.9
10,-7.823138,110.122428,36.3,29.9
10,-7.823143,110.122436,36.3,29.8
10,-7.823148,110.122444,36.3,29.8
10,-7.823153,110.122459,36.4,29.8
10,-7.823158,110.122467,36.6,29.8
10,-7.823165,110.122474,36.3,29.9
10,-7.823172,110.122489,36.3,29.9
10,-7.823178,110.122497,36.3,29.9
10,-7.823184,110.122505,36.4,29.9
10,-7.82319,110.122512,36.3,29.9
10,-7.823196,110.122528,36.4,29.9
10,-7.823202,110.122535,36.4,29.9
10,-7.823208,110.122543,36.4,29.9
10,-7.823214,110.12255,36.3,29.9
10,-7.823222,110.122558,36.4,29.9
10,-7.823228,110.122566,36.5,29.8
10,-7.823235,110.122581,36.3,29.7
10,-7.823242,110.122589,36.4,29.9
10,-7.82325,110.122596,36.4,29.9
10,-7.823258,110.122604,36.7,29.9
10,-7.823268,110.122611,36.4,29.8
10,-7.823276,110.122619,36.3,29.9
10,-7.823287,110.122627,36.3,29.9
10,-7.823297,110.122627,36.2,29.9
10,-7.823307,110.122634,36.5,29.9
10,-7.823317,110.122642,36.3,29.9
10,-7.823327,110.122642,36.6,29.9
10,-7.823337,110.12265,36.5,29.9
10,-7.823348,110.12265,36.2,29.8
10,-7.823359,110.122657,36.3,29.9
10,-7.82337,110.122657,36.2,29.9
10,-7.823382,110.122665,36.7,29.8
10,-7.823393,110.122665,36.3,29.9
10,-7.823405,110.122673,36.6,29.9
10,-7.823418,110.122673,36.3,29.8
10,-7.82343,110.12268,36.3,29.9
10,-7.823443,110.12268,36.3,29.9
10,-7.823455,110.12268,36.3,29.8
10,-7.823468,110.122688,36.3,29.9
10,-7.82348,110.122688,36.3,29.9
10,-7.823492,110.122688,36.3,29.9
10,-7.823505,110.122688,36.3,29.9
10,-7.823517,110.122688,36.3,29.9
10,-7.823528,110.122688,36.3,29.9
10,-7.823542,110.122688,36.4,29.9
10,-7.823555,110.12268,36.3,29.9
10,-7.823566,110.12268,36.3,29.9
10,-7.823578,110.12268,36.3,29.9
10,-7.82359,110.12268,36.3,29.9
10,-7.823602,110.12268,36.3,29.9
10,-7.823612,110.122673,36.3,29.9
10,-7.823623,110.122673,36.3,29.8
7,-7.823635,110.122673,36.3,30
11,-7.823645,110.122673,36.3,29.9
11,-7.823657,110.122665,36.7,29.9
11,-7.823668,110.122665,36.4,29.9
11,-7.823678,110.122657,36.4,29.9
11,-7.82369,110.122657,36.7,29.9
11,-7.8237,110.12265,36.7,29.9
11,-7.82371,110.12265,36.4,29.9
11,-7.82372,110.122642,36.4,29.9
11,-7.823729,110.122634,36.4,29.9
11,-7.823738,110.122634,36.4,29.9
11,-7.823749,110.122627,36.4,29.8
11,-7.823758,110.122627,36.5,29.9
11,-7.823767,110.122619,36.5,29.9
11,-7.823777,110.122619,36.2,29.9
11,-7.823788,110.122611,36.2,29.9
11,-7.823798,110.122611,36.1,29.9
11,-7.823808,110.122604,36.1,29.9
11,-7.823818,110.122604,35.9,29.9
10,-7.823828,110.122596,36.2,29.9
10,-7.823838,110.122589,35.8,29.9
10,-7.823848,110.122581,34,29.9
10,-7.823858,110.122581,32.1,29.9
9,-7.82387,110.122573,32.1,29.9
10,-7.82388,110.122566,30.9,29.9
10,-7.82389,110.122558,30.2,29.8
10,-7.8239,110.122558,30.7,29.9
10,-7.823908,110.12255,29.2,29.9
10,-7.823916,110.122543,29.2,29.9
10,-7.823923,110.122535,29.1,29.9
10,-7.823932,110.122528,27.5,29.9
10,-7.82394,110.12252,27.3,29.9
11,-7.823947,110.122505,26.4,29.9
11,-7.823955,110.122497,25.9,29.9
11,-7.823965,110.122489,25.4,29.9
11,-7.823973,110.122482,24.6,29.9
10,-7.823982,110.122474,23.9,29.9
11,-7.823988,110.122467,23,29.9
10,-7.823997,110.122459,23.1,30
9,-7.824003,110.122451,21.9,29.9
9,-7.824012,110.122444,21.7,29.9
10,-7.824018,110.122436,19.6,29.9
11,-7.824025,110.122421,19.5,30
8,-7.824032,110.122413,18.2,30.1
9,-7.824037,110.122406,17.9,30
9,-7.824043,110.122398,17.8,29.9
8,-7.824048,110.12239,17.7,29.9
8,-7.824053,110.122383,15.9,29.9
9,-7.824059,110.122367,15.5,29.9
8,-7.824063,110.12236,15.4,29.9
8,-7.824067,110.122352,15.5,29.9
8,-7.824072,110.122337,14.4,29.9
8,-7.824077,110.122329,14.1,29.9
8,-7.824081,110.122322,13.7,29.9
8,-7.824085,110.122314,12.9,29.8
9,-7.824088,110.122306,13.2,29.9
9,-7.82409,110.122291,13.3,29.9
9,-7.824093,110.122283,13.1,29.9
9,-7.824095,110.122268,12.5,29.9
9,-7.824097,110.122261,11.8,29.9
9,-7.8241,110.122245,11.7,29.9
9,-7.824101,110.122238,11.7,29.9
9,-7.824103,110.122222,12.2,29.9
9,-7.824105,110.122215,11.8,29.9
9,-7.824105,110.1222,11.4,29.9
7,-7.824105,110.122184,12,30
10,-7.824107,110.122177,12.2,29.9
9,-7.824107,110.122161,12.6,30
9,-7.824108,110.122154,12.1,29.9
9,-7.824108,110.122138,12.8,29.8
9,-7.82411,110.122131,11.8,29.9
9,-7.824112,110.122116,12.8,29.9
9,-7.824113,110.122108,12.6,29.9
9,-7.824113,110.122093,12.9,29.9
9,-7.824115,110.122077,12.5,30
9,-7.824115,110.12207,13,29.9
9,-7.824117,110.122055,12.8,30
9,-7.824117,110.122047,12.8,29.9
6,-7.824117,110.122024,12.6,29.9
6,-7.824115,110.122016,12.8,29.9
6,-7.824115,110.122016,12.4,29.9
6,-7.824115,110.121994,13.5,29.9
7,-7.824115,110.121978,12.9,29.9
7,-7.824115,110.121978,13,30
9,-7.824113,110.121971,12.7,29.9
8,-7.824112,110.121955,12.5,29.9
9,-7.82411,110.121948,12.3,29.9
8,-7.82411,110.121925,12.1,29.9
8,-7.82411,110.121925,12.2,29.9
6,-7.824108,110.121894,11.2,30
6,-7.824107,110.121887,11.2,29.9
6,-7.824105,110.121871,11.1,29.9
6,-7.824105,110.121871,11.2,30
6,-7.824103,110.121849,11.6,29.9
9,-7.824101,110.121841,11.1,29.9
9,-7.824103,110.121826,11,29.9
9,-7.824103,110.121818,11.2,29.9
8,-7.824103,110.121803,10.2,29.9
8,-7.824103,110.121795,9.9,29.9
8,-7.824103,110.12178,10.6,29.9
9,-7.824103,110.121772,9.9,29.9
8,-7.824101,110.121757,9.9,30
8,-7.8241,110.121749,10,30
9,-7.824098,110.121734,9.8,29.9
8,-7.824097,110.121726,9.9,29.9
9,-7.824097,110.121711,10.4,29.9
10,-7.824095,110.121696,10.8,29.9
9,-7.824092,110.121688,10.4,30
9,-7.824087,110.121673,10.6,29.9
9,-7.824083,110.121665,11.1,29.9
10,-7.82408,110.12165,11.5,29.9
9,-7.824079,110.121643,11.9,29.9
9,-7.824073,110.121635,12.1,29.9
9,-7.82407,110.12162,13,29.9
9,-7.824065,110.121612,13.1,29.9
7,-7.824062,110.121604,13.6,29.9
9,-7.824057,110.121597,15.4,29.9
9,-7.824052,110.121582,16.8,29.9
9,-7.824048,110.121574,17.6,30
9,-7.824045,110.121566,17.7,29.9
9,-7.824042,110.121559,18.7,29.9
9,-7.82404,110.121543,18.9,29.9
9,-7.824035,110.121536,21,29.9
9,-7.82403,110.121528,21.8,29.9
9,-7.824025,110.121513,22.5,29.9
10,-7.824022,110.121505,23.7,29.9
10,-7.824018,110.121498,23.3,29.9
9,-7.824013,110.12149,24.1,29.9
9,-7.824008,110.121475,25.2,29.9
9,-7.824003,110.121467,24.5,29.9
9,-7.823997,110.121459,25.7,29.9
9,-7.82399,110.121444,26.1,29.9
9,-7.823983,110.121437,26.5,30
9,-7.823976,110.121429,26.4,29.9
9,-7.823972,110.121421,26.6,29.9
9,-7.823965,110.121414,27.8,30
9,-7.82396,110.121406,28.1,30
10,-7.823953,110.121398,27.8,29.9
10,-7.823948,110.121391,28.9,29.9
10,-7.823943,110.121383,28.3,30
11,-7.823938,110.121368,30.4,29.9
11,-7.823932,110.12136,30.7,29.9
11,-7.823925,110.121353,30.9,29.9
11,-7.823918,110.121345,31.1,30
11,-7.823912,110.121337,32.4,29.9
11,-7.823907,110.121322,32.2,30
10,-7.823902,110.121315,32.8,29.9
11,-7.823896,110.121307,33.7,29.9
11,-7.823892,110.121299,33.6,30
11,-7.823885,110.121292,35.8,29.9
11,-7.823878,110.121284,36.3,29.9
11,-7.823872,110.121276,35.9,29.9
10,-7.823867,110.121269,35.7,29.9
9,-7.82386,110.121261,35.9,29.9
9,-7.823855,110.121253,35.9,29.9
9,-7.82385,110.121246,35.9,29.9
9,-7.823845,110.121238,35.9,29.9
9,-7.82384,110.121223,35.9,29.9
9,-7.823835,110.121215,36.2,29.9
9,-7.82383,110.121208,35.9,29.9
9,-7.823827,110.1212,35.9,29.9
10,-7.823823,110.121192,36,29.9
10,-7.823822,110.121185,35.9,29.9
11,-7.82382,110.12117,36.4,29.9
10,-7.823818,110.121162,35.9,30
9,-7.823817,110.121154,36.3,29.9
9,-7.823817,110.121147,36.3,29.9
10,-7.823817,110.121139,35.9,29.9
9,-7.823817,110.121131,35.9,29.9
10,-7.823817,110.121124,35.9,29.9
10,-7.823818,110.121116,36.2,30
10,-7.82382,110.121109,35.9,29.9
12,-7.823822,110.121101,35.9,29.9
12,-7.823825,110.121093,36,29.9
12,-7.823828,110.121086,35.9,29.9
12,-7.82383,110.121078,35.9,30
12,-7.82383,110.12107,35.9,29.9
11,-7.823832,110.121063,35.9,29.9
12,-7.823835,110.121047,35.9,29.9
11,-7.823837,110.121047,35.9,29.9
11,-7.82384,110.12104,35.9,29.9
11,-7.823843,110.121032,35.9,29.9
11,-7.823848,110.121025,35.9,29.9
11,-7.823853,110.121025,36,29.9
11,-7.823858,110.121017,35.9,29.9
11,-7.823863,110.121009,35.9,30
11,-7.823868,110.121002,35.9,29.9
11,-7.823875,110.121002,35.9,29.9
11,-7.823882,110.120994,35.8,29.9
11,-7.823888,110.120986,35.9,29.9
11,-7.823895,110.120986,35.9,29.9
11,-7.823902,110.120979,35.9,29.8
11,-7.82391,110.120979,35.9,29.8
11,-7.823916,110.120971,36.3,29.9
11,-7.823925,110.120964,35.9,29.9
11,-7.823932,110.120956,35.9,29.9
11,-7.823938,110.120948,36.3,29.9
11,-7.823945,110.120948,35.8,29.9
11,-7.823953,110.120941,35.9,29.9
11,-7.82396,110.120933,35.8,29.9
11,-7.82397,110.120933,35.9,29.9
11,-7.82398,110.120933,35.9,29.9
11,-7.82399,110.120933,35.8,29.9
11,-7.823998,110.120925,35.8,29.9
11,-7.824008,110.120925,35.9,29.9
11,-7.824017,110.120918,35.9,30
11,-7.824027,110.120918,36.3,29.9
11,-7.824033,110.12091,35.9,29.9
11,-7.824042,110.120903,35.9,29.9
11,-7.82405,110.120895,36.3,29.9
11,-7.824059,110.120895,35.9,29.9
11,-7.824067,110.120887,35.8,29.9
11,-7.824075,110.12088,35.8,29.9
11,-7.824085,110.120872,35.8,29.9
11,-7.824095,110.120864,36.2,29.9
10,-7.824105,110.120864,35.8,29.9
10,-7.824117,110.120857,35.9,30
10,-7.824128,110.120857,35.9,29.9
11,-7.82414,110.120849,35.8,29.9
11,-7.824151,110.120849,35.8,29.9
10,-7.824163,110.120841,35.8,29.9
10,-7.824173,110.120834,35.8,29.9
10,-7.824183,110.120826,35.9,29.9
10,-7.824193,110.120819,35.9,29.9
10,-7.824203,110.120811,35.9,29.9
